car_year,car_brand,car_model,mileage,has_original_invoice,state_of_origin,simulated_loan_amount
2013,,Golf,,Si,San Luis Potosí,95900.0
2018,,CRETA,,Si,Puebla,139860.0
2015,,Mazda 6,,No,Jalisco,112700.0
2016,,Outlander,,Si,Morelos,137900.0
2017,,Equinox,,Si,EDOMEX,139300.0
2019,,Ibiza,,No,CDMX,136500.0
2016,,Jetta Nuevo,,No,EDOMEX,114100.0
2018,,Serie 3,,Si,CDMX,196700.0
2016,,Sentra,,No,EDOMEX,93100.0
2019,,Cavalier,,Si,CDMX,121100.0
2017,,CRETA,,Si,CDMX,140000.0
2015,,Logan,,Si,EDOMEX,60200.0
2018,,Beat,,Si,EDOMEX,78400.0
2015,,Aveo,,Si,CDMX,58100.0
2017,,Versa,,Si,EDOMEX,100100.0
2018,,Cavalier,,Si,EDOMEX,109900.0
2015,,Ibiza,,Si,CDMX,93100.0
2021,,Versa,,Si,Guanajuato,124600.0
2020,,SORENTO,,Si,CDMX,226800.0
2013,,Town,,Si,CDMX,95900.0
2020,,Vento,,Si,Puebla,120400.0
2013,,Mazda 5,,Si,Hidalgo,83300.0
2014,,Chrysler 300,,Si,Baja California,152600.0
2017,,Versa,,Si,CDMX,95200.0
2016,,Sonic,,Si,CDMX,76300.0
2021,,Ibiza,,Si,Tlaxcala,151900.0
2023,,Captiva,,Si,Veracruz,233800.0
2016,,Odyssey,,Si,CDMX,211400.0
2018,,CR-V,,Si,CDMX,224000.0
2017,,Yaris,,Si,Nuevo León,97300.0
2020,,KICKS,,Si,EDOMEX,174300.0
2016,,Sonic,,Si,EDOMEX,78400.0
2022,,V-DRIVE,,Si,CDMX,114100.0
2013,,Fiesta,,Si,CDMX,57400.0
2016,,Clase A,,No,CDMX,143500.0
2017,,March,,Si,Tlaxcala,89600.0
2023,,Ibiza,,Si,CDMX,184800.0
2014,,Polo,,Si,Puebla,79800.0
2016,,Acadia,,Si,CDMX,198100.0
2018,,Duster,,Si,Chihuahua,108500.0
2018,,FORTE,,Si,CDMX,143500.0
2021,,Onix,,Si,EDOMEX,137600.0
2023,,Mazda 3,,Si,CDMX,245000.0
2020,,Q2,,Si,CDMX,247100.0
2013,,Clase C,,Si,CDMX,116200.0
2013,,Serie 1,,Si,CDMX,119000.0
2015,,Clase C,,No,CDMX,175000.0
2022,,RIO,,Si,Tlaxcala,144900.0
,,X Trail,,Si,EDOMEX,39130.0
2018,,Vento,,Si,San Luis Potosí,93800.0
2019,,SOUL,,Si,Querétaro,164500.0
2023,,Tracker,,Si,EDOMEX,196000.0
2014,,Spark,,Si,EDOMEX,42140.0
2014,,X3,,Si,EDOMEX,154700.0
2013,,Focus,,Si,CDMX,63700.0
2019,,Trax,,Si,Guerrero,158200.0
2017,,Ibiza,,Si,CDMX,116200.0
2015,,Sentra,,Si,EDOMEX,88900.0
2015,,Focus,,Si,EDOMEX,87500.0
2023,,Kwid,,No,CDMX,100100.0
2015,,Golf,,Si,EDOMEX,125300.0
2014,,Focus,,Si,CDMX,81200.0
2017,,Sonic,,Si,EDOMEX,100100.0
,,Tiggo 7 pro,,Si,CDMX,305200.0
2018,,Trax,,Si,CDMX,135100.0
2013,,Spark,,Si,CDMX,52920.0
2015,,Matiz,,Si,Guerrero,43190.0
2013,,Versa,,Si,CDMX,64960.0
2022,,Kwid,,Si,CDMX,101500.0
2015,,CR-V,,Si,EDOMEX,149100.0
2019,,Tiguan,,Si,CDMX,224700.0
2020,,Kwid,,Si,CDMX,88200.0
2021,,Mazda 3,,Si,EDOMEX,171500.0
2014,,Vento,,Si,EDOMEX,77000.0
2021,,Ignis,,Si,CDMX,133000.0
2018,,Vento,,No,CDMX,93800.0
2015,,Serie 3,,Si,CDMX,174300.0
2019,,ARONA,,Si,Puebla,163100.0
2015,,Fusion,,Si,EDOMEX,116900.0
2013,,Mazda 3,,Si,EDOMEX,82600.0
2015,,City,,Si,CDMX,92400.0
,,K3,,Si,CDMX,185500.0
2020,,Versa,,Si,Jalisco,123200.0
2019,,FORTE,,Si,Guanajuato,136500.0
2017,,Yaris,,Si,CDMX,106400.0
2014,,Camaro,,Si,EDOMEX,196000.0
2014,,Suburban,,No,Guanajuato,200900.0
2014,,Passat,,No,EDOMEX,94500.0
2023,,Frison,,Si,EDOMEX,193200.0
2018,,FORTE,,Si,EDOMEX,109900.0
2017,,RIO,,Si,CDMX,101500.0
,,SELTOS,,Si,CDMX,221200.0
2015,,Versa,,Si,Chihuahua,77700.0
2015,,Mazda 3,,Si,EDOMEX,108000.0
2022,,Frontier,,Si,EDOMEX,293300.0
2016,,Fiesta,,Si,Hidalgo,81900.0
2015,,Jetta Nuevo,,Si,CDMX,88900.0
2017,,Spark,,Si,EDOMEX,66780.0
2017,,FORTE,,Si,EDOMEX,128100.0
2014,,CC,,Si,CDMX,112700.0
2013,,Saveiro,,Si,EDOMEX,66500.0
2015,,FIT,,Si,CDMX,92400.0
2014,,Sonic,,No,EDOMEX,67900.0
2022,,Serie 3,,Si,CDMX,350000.0
2017,,Vento,,Si,CDMX,90300.0
2022,,Xpander,,Si,EDOMEX,182700.0
2023,,MDX,,Si,Tabasco,350000.0
2013,,Escape,,Si,Tlaxcala,91700.0
2018,,Versa,,Si,Nayarit,103600.0
2017,,Camry,,Si,EDOMEX,161700.0
2017,,Stepway,,Si,CDMX,86100.0
2018,,Aveo,,Si,CDMX,90370.0
2017,,Vento,,Si,EDOMEX,98700.0
2018,,Versa,,Si,Nuevo León,96600.0
2015,,Vento,,Si,EDOMEX,86100.0
2021,,Onix,,Si,CDMX,132300.0
2019,,Cavalier,,Si,Chihuahua,117600.0
2014,,Fluence,,No,EDOMEX,65800.0
2016,,XV,,Si,Hidalgo,142800.0
2015,,FIT,,No,EDOMEX,99400.0
2018,,Accord,,Si,CDMX,223300.0
2014,,Aveo,,Si,CDMX,57610.0
2018,,Beat,,Si,Tlaxcala,88900.0
2020,,CX5,,Si,Campeche,210000.0
2020,,RIO,,Si,Guanajuato,112700.0
2018,,Beat,,Si,EDOMEX,88900.0
2018,,KICKS,,Si,Morelos,149100.0
2020,,MODELO 3,,Si,Baja California Sur,350000.0
2013,,Lobo,,Si,EDOMEX,158200.0
2021,,Tiguan,,Si,CDMX,259700.0
2013,,March,,Si,EDOMEX,56700.0
2015,,Fluence,,Si,CDMX,72100.0
2018,,FORTE,,Si,EDOMEX,129500.0
2017,,Jetta Nuevo,,Si,CDMX,123900.0
2021,,SORENTO,,Si,CDMX,282800.0
2020,,Mobi,,No,Guanajuato,97300.0
2018,,CRETA,,Si,EDOMEX,140070.0
2019,,Yaris,,Si,Jalisco,107800.0
2015,,ELANTRA,,Si,CDMX,98700.0
2017,,Jetta Nuevo,,Si,CDMX,110600.0
2018,,City,,No,Nuevo León,127400.0
2016,,Vision,,Si,CDMX,73500.0
2013,,March,,Si,EDOMEX,56700.0
2015,,Trax,,Si,Hidalgo,102200.0
2015,,Explorer,,Si,Puebla,171500.0
2018,,Vento,,Si,CDMX,112000.0
2017,,Vento,,No,EDOMEX,89600.0
2019,,Mazda 2,,Si,Puebla,128100.0
2013,,Swift,,Si,Querétaro,74900.0
2014,,Jetta Nuevo,,Si,Querétaro,109900.0
,,Kwid,,Si,Hidalgo,123900.0
2019,,Oroch,,Si,Tlaxcala,145600.0
2023,,Onix,,Si,CDMX,182700.0
2016,,MKX,,No,CDMX,203700.0
2016,,MKX,,Si,EDOMEX,203700.0
2022,,SOUL,,Si,Coahuila,167300.0
,,CR-V,,Si,CDMX,350000.0
2013,,Focus,,No,EDOMEX,67900.0
2015,,ELANTRA,,Si,EDOMEX,92400.0
2015,,Vento,,Si,EDOMEX,79800.0
2021,,Mazda 3,,No,EDOMEX,191100.0
2016,,Figo,,No,CDMX,70700.0
2016,,Mazda 6,,Si,EDOMEX,123200.0
2017,,Sonic,,Si,EDOMEX,93100.0
2018,,BRV,,Si,Morelos,140000.0
2018,,Aveo,,Si,EDOMEX,94640.0
2020,,Aveo,,Si,CDMX,99400.0
2022,,KICKS,,Si,Querétaro,186200.0
2018,,Uno,,Si,Chihuahua,83300.0
2016,,Avanza,,No,CDMX,93800.0
2019,,X Trail,,Si,EDOMEX,219800.0
2022,,Civic,,No,CDMX,275100.0
2020,,Jetta Nuevo,,Si,CDMX,147700.0
2017,,Sandero,,Si,CDMX,94500.0
2017,,Pick Up,,Si,Jalisco,142100.0
2023,,RIO,,Si,EDOMEX,145600.0
2020,,CRETA,,Si,CDMX,157360.0
2018,,Aveo,,Si,Morelos,94640.0
2019,,March,,No,Veracruz,62300.0
2014,,Cruze,,Si,EDOMEX,65100.0
2013,,Aveo,,Si,CDMX,54530.0
2020,,Aveo,,No,Nuevo León,112560.0
2014,,Traverse,,Si,EDOMEX,140000.0
2020,,Kwid,,Si,EDOMEX,88200.0
2013,,Gol,,Si,CDMX,51800.0
2023,,Onix,,Si,Querétaro,143500.0
2017,,Ibiza,,Si,CDMX,101500.0
2018,,FORTE,,Si,EDOMEX,109900.0
2019,,Cavalier,,Si,EDOMEX,114800.0
2020,,Aveo,,Si,CDMX,112560.0
2019,,Versa,,Si,,124600.0
2017,,Mazda 3,,Si,CDMX,125300.0
2013,,Fiesta,,Si,EDOMEX,58100.0
2018,,Tiguan,,No,CDMX,224700.0
2022,,Virtus,,No,CDMX,158200.0
2013,,Tsuru,,Si,CDMX,47390.0
2013,,Saveiro,,Si,CDMX,63700.0
2013,,Jetta Clasico,,Si,,67200.0
2018,,Avanza,,Si,,119700.0
2020,,Figo,,Si,,103810.0
2013,,Spark,,Si,EDOMEX,47670.0
2023,,Groove,,Si,,168700.0
2020,,Virtus,,Si,EDOMEX,135100.0
2015,,Civic,,Si,,113400.0
2019,,March,,Si,Chihuahua,95200.0
2017,,208,,Si,CDMX,98700.0
2015,,X Trail,,Si,,119700.0
2017,,Spark,,Si,EDOMEX,73710.0
2018,,Aveo,,Si,CDMX,95130.0
,,CX3,,Si,EDOMEX,186900.0
2018,,Vento,,Si,,107100.0
2016,,Logan,,Si,,58800.0
2013,,Fluence,,No,CDMX,58450.0
2018,,March,,No,CDMX,76300.0
2016,,Sonic,,Si,EDOMEX,79100.0
2015,,Duster,,Si,CDMX,81900.0
2016,,Sonic,,Si,EDOMEX,79100.0
2014,,Altima,,No,CDMX,87500.0
2018,,Duster,,Si,CDMX,105700.0
2016,,Fusion,,No,EDOMEX,112000.0
2021,,Virtus,,Si,EDOMEX,142100.0
2016,,Versa,,Si,,81900.0
2014,,Focus,,Si,CDMX,70000.0
2018,,Sentra,,Si,,115500.0
2016,,Avanza,,Si,,102200.0
2014,,Focus,,Si,CDMX,102900.0
2013,,Aveo,,Si,,54530.0
2018,,Beat,,Si,CDMX,70000.0
,,Jetta Nuevo,,Si,CDMX,312200.0
2016,,Vento,,Si,EDOMEX,81200.0
2019,,Cavalier,,Si,EDOMEX,133700.0
2017,,Attitude,,Si,CDMX,76300.0
2018,,Oroch,,Si,,123200.0
2020,,Accord,,Si,Jalisco,258300.0
2021,,Onix,,Si,Jalisco,121100.0
2017,,Passat,,Si,CDMX,131600.0
,,Virtus,,Si,,210700.0
2017,,Versa,,Si,EDOMEX,100100.0
2017,,Gol,,Si,Veracruz,80500.0
2015,,March,,Si,CDMX,77700.0
2014,,Fluence,,Si,Querétaro,65100.0
2014,,Mazda 2,,No,,77000.0
2018,,KICKS,,Si,CDMX,156100.0
2014,,Tiida,,No,,58660.0
2021,,Aveo,,Si,Jalisco,111440.0
2017,,Spark,,Si,,76300.0
2017,,HR-V,,Si,CDMX,139300.0
2013,,Mazda 3,,Si,EDOMEX,82600.0
2019,,Beat,,Si,CDMX,102200.0
2018,,Attitude,,Si,Jalisco,90300.0
2017,,Gol,,Si,CDMX,77000.0
2017,,CR-V,,Si,,193200.0
2015,,SRX,,Si,,160300.0
2023,,CR-V,,Si,Tamaulipas,350000.0
2013,,March,,Si,CDMX,64400.0
2017,,Sentra,,Si,,107100.0
2021,,JIMNY,,Si,CDMX,209300.0
2015,,Versa,,Si,,77700.0
2018,,Duster,,Si,,109900.0
2022,,MG5,,No,CDMX,144900.0
2022,,ACCENT,,Si,CDMX,143710.0
2019,,Figo,,Si,EDOMEX,108500.0
2021,,Vento,,No,EDOMEX,119000.0
2019,,CRETA,,Si,CDMX,152530.0
2017,,Attitude,,Si,CDMX,76300.0
2023,,i4,,Si,Colima,350000.0
2019,,FIT,,Si,EDOMEX,129500.0
2023,,Versa,,Si,Guanajuato,172900.0
2019,,CX5,,Si,CDMX,212800.0
2015,,Logan,,Si,EDOMEX,57890.0
2014,,Fiesta,,Si,CDMX,72800.0
2016,,Vision,,No,CDMX,73500.0
2013,,Sonic,,Si,CDMX,63000.0
2018,,HR-V,,Si,CDMX,176400.0
2021,,Mazda 3,,Si,CDMX,197400.0
2017,,UP,,Si,CDMX,88200.0
2015,,Versa,,Si,,81900.0
2022,,RAV4,,Si,EDOMEX,317100.0
2013,,Enclave,,Si,CDMX,130200.0
2014,,Aveo,,Si,EDOMEX,54880.0
2018,,Versa,,Si,Morelos,96600.0
2013,,Tiida,,Si,EDOMEX,56980.0
,,K3,,Si,,167300.0
2013,,Aveo,,No,CDMX,50820.0
2019,,Jetta Nuevo,,Si,,154000.0
2016,,Jetta Nuevo,,Si,,147700.0
2013,,Focus,,No,,74200.0
2020,,Versa,,Si,CDMX,128800.0
2016,,Sonic,,Si,CDMX,87500.0
2018,,Gol,,Si,,88900.0
2017,,Grand Cherokee,,Si,Hidalgo,292800.0
2013,,Leon,,Si,EDOMEX,87500.0
2017,,ELANTRA,,Si,EDOMEX,127400.0
2013,,Outlander,,Si,EDOMEX,102400.0
2017,,Spark,,Si,EDOMEX,57750.0
2021,,Figo,,Si,Veracruz,135030.0
2019,,Swift,,Si,Querétaro,122500.0
2013,,Gol,,Si,EDOMEX,53900.0
2018,,Beat,,Si,CDMX,81200.0
2019,,Jetta Nuevo,,Si,CDMX,154000.0
2013,,Jetta Clasico,,Si,Morelos,67200.0
2018,,Aveo,,Si,Tlaxcala,87360.0
2021,,BRV,,Si,EDOMEX,194600.0
2018,,X Trail,,Si,CDMX,165900.0
2023,,RAV4,,Si,EDOMEX,350000.0
2018,,RIO,,Si,EDOMEX,116200.0
2017,,Attitude,,Si,CDMX,76300.0
2013,,March,,No,CDMX,56700.0
2020,,Aveo,,Si,EDOMEX,120750.0
,,Onix,,Si,,177800.0
2017,,Clase GLC,,Si,CDMX,263900.0
2023,,Aveo,,Si,,130830.0
2015,,Sentra,,Si,CDMX,84700.0
2016,,Mazda 3,,Si,CDMX,131600.0
2016,,Versa,,Si,CDMX,83300.0
2017,,Mirage,,Si,CDMX,75600.0
2015,,Vento,,Si,EDOMEX,72800.0
2018,,TUCSON,,Si,CDMX,186200.0
2015,,Sentra,,Si,EDOMEX,88900.0
2021,,HS,,Si,CDMX,223300.0
2014,,March,,Si,,71400.0
2016,,RAM 700,,Si,EDOMEX,105700.0
2015,,Tiguan,,Si,EDOMEX,119000.0
2013,,Duster,,Si,,68600.0
2013,,Chrysler 200,,Si,CDMX,74200.0
2014,,Trax,,Si,,95200.0
2016,,Tsuru,,Si,EDOMEX,59010.0
2016,,Jetta Nuevo,,Si,EDOMEX,97300.0
2012,,CX7,,Si,,86100.0
2012,,Versa,,No,CDMX,60060.0
2021,,Jetta Nuevo,,Si,CDMX,156800.0
2015,,Pilot,,Si,CDMX,165900.0
2019,,Jetta Nuevo,,Si,CDMX,189000.0
2015,,Vento,,Si,CDMX,79800.0
2016,,Serie 3,,Si,EDOMEX,163100.0
2016,,Versa,,Si,EDOMEX,88900.0
2017,,ILX,,Si,CDMX,162400.0
2013,,Urvan,,No,,115500.0
2016,,Gol,,Si,,66500.0
2017,,Vento,,Si,CDMX,95200.0
2015,,Captiva,,No,CDMX,106400.0
2012,,Versa,,No,CDMX,60060.0
2019,,Ibiza,,Si,,141400.0
2014,,Cruze,,No,EDOMEX,69300.0
2016,,Polo,,Si,CDMX,94500.0
2014,,Matiz,,Si,Hidalgo,38990.0
2015,,Terrain,,Si,CDMX,149800.0
2020,,Avanza,,Si,Guanajuato,139300.0
,,MG5,,Si,,157500.0
2018,,Figo,,Si,,89180.0
2015,,S-Cross,,Si,,95900.0
2016,,Jetta Nuevo,,No,,103600.0
2018,,Figo,,Si,CDMX,96740.0
2016,,Vento,,Si,CDMX,81200.0
2017,,Versa,,Si,CDMX,100800.0
2018,,Versa,,Si,CDMX,98000.0
2021,,Taos,,Si,Morelos,226100.0
2017,,Equinox,,Si,EDOMEX,147700.0
2014,,301,,Si,,62300.0
2023,,Ertiga,,Si,CDMX,203000.0
2014,,Vento,,No,CDMX,72800.0
2020,,Kwid,,Si,CDMX,89600.0
2021,,March,,Si,CDMX,116900.0
2019,,Chasis Cabina,,Si,CDMX,153300.0
2017,,Sentra,,No,CDMX,116200.0
2014,,Jetta Nuevo,,Si,CDMX,88900.0
2013,,Lobo,,Si,,211400.0
2019,,Versa,,Si,CDMX,115500.0
2017,,Spark,,Si,EDOMEX,67900.0
2023,,RIO,,Si,,154700.0
2015,,Cherokee,,Si,,144200.0
2020,,CX3,,No,,165200.0
2016,,Fiesta,,Si,CDMX,87500.0
2012,,Mazda 3,,Si,CDMX,75600.0
2017,,Spark,,Si,Chihuahua,77630.0
2016,,Fiesta,,Si,CDMX,87500.0
2017,,Sandero,,Si,CDMX,72100.0
2016,,Sonic,,Si,EDOMEX,81200.0
2015,,Versa,,Si,CDMX,81900.0
2016,,Polo,,Si,CDMX,88900.0
2013,,Trax,,Si,CDMX,99400.0
2017,,Fiesta,,Si,CDMX,101500.0
2012,,Mazda 3,,Si,Michoacán,74200.0
2020,,Aveo,,Si,EDOMEX,101010.0
2020,,Beat,,Si,,100800.0
2013,,Tiguan,,Si,Morelos,123200.0
2017,,Tiida,,No,CDMX,74900.0
2014,,Aveo,,Si,EDOMEX,53690.0
2019,,Versa,,Si,Guanajuato,107800.0
2013,,Swift,,Si,EDOMEX,72800.0
2014,,Altima,,Si,CDMX,89600.0
2016,,March,,Si,CDMX,67900.0
2018,,Focus,,Si,CDMX,136500.0
2018,,Figo,,Si,,85470.0
2016,,Ciaz,,Si,,84000.0
2012,,Aveo,,Si,Querétaro,51240.0
2019,,STELVIO,,Si,EDOMEX,350000.0
2017,,City,,Si,,111300.0
2022,,City,,Si,CDMX,197400.0
2017,,Escape,,Si,,158900.0
2022,,Baleno,,Si,CDMX,157500.0
2016,,GRAND I10,,Si,CDMX,87500.0
2018,,KICKS,,Si,CDMX,144900.0
2019,,Aveo,,Si,EDOMEX,106540.0
2016,,HR-V,,Si,CDMX,135100.0
2014,,i10,,No,EDOMEX,46410.0
2016,,Spark,,Si,EDOMEX,72800.0
2021,,RIO,,Si,EDOMEX,133700.0
2014,,Accord,,Si,EDOMEX,123200.0
2015,,Sonic,,Si,,74900.0
2015,,Versa,,Si,,77000.0
2022,,CRETA,,Si,CDMX,173390.0
2020,,XC40,,No,CDMX,322000.0
2016,,Grand Cherokee,,Si,Puebla,238000.0
2016,,SPORTAGE,,Si,EDOMEX,128100.0
2022,,City,,Si,,186200.0
2016,,CR-V,,Si,CDMX,160300.0
2012,,Tiguan,,Si,CDMX,123200.0
2013,,Aveo,,Si,CDMX,56910.0
2018,,Smart,,Si,CDMX,162400.0
2022,,Ertiga,,Si,CDMX,188300.0
2019,,Duster,,Si,EDOMEX,130900.0
2014,,Stepway,,Si,EDOMEX,64400.0
2019,,Versa,,Si,,100100.0
,,GRAND I10,,Si,CDMX,150640.0
2015,,CX5,,Si,CDMX,132300.0
2017,,City,,Si,CDMX,116200.0
2018,,Frontier,,Si,,180600.0
2015,,CX5,,Si,EDOMEX,132300.0
2017,,Vento,,Si,CDMX,89600.0
2017,,Polo,,Si,CDMX,100100.0
2020,,Clase CLA,,Si,CDMX,350000.0
2013,,Clase A,,Si,EDOMEX,102900.0
2022,,Journey,,No,CDMX,259700.0
2017,,Vento,,Si,,89600.0
2018,,Jetta Nuevo,,Si,CDMX,116200.0
2017,,Toledo,,Si,CDMX,107100.0
2012,,Tiida,,Si,Tlaxcala,52500.0
2014,,Clase E,,Si,,163100.0
2012,,Jetta Clasico,,Si,CDMX,70700.0
2015,,Navigator,,Si,CDMX,244300.0
2023,,GT,,Si,CDMX,179200.0
2019,,Prius,,Si,CDMX,149800.0
2013,,City,,Si,CDMX,82600.0
2019,,RIO,,Si,,116200.0
2023,,Sentra,,Si,CDMX,173600.0
2017,,Spark,,Si,EDOMEX,76300.0
2012,,Scala,,Si,EDOMEX,45150.0
2018,,Ibiza,,Si,,147700.0
2016,,Serie 5,,Si,,193900.0
2012,,Cruze,,No,EDOMEX,56700.0
2015,,Sentra,,Si,CDMX,93800.0
2020,,Vento,,No,,110600.0
2015,,Versa,,Si,CDMX,77000.0
2013,,Escape,,Si,CDMX,94500.0
2022,,Versa,,Si,,152600.0
2018,,RIO,,Si,CDMX,102200.0
2020,,Aveo,,Si,Guanajuato,96320.0
2012,,Camry,,Si,CDMX,85400.0
2013,,Focus,,Si,EDOMEX,62300.0
2017,,Grand Caravan,,Si,CDMX,146300.0
2018,,Jetta Nuevo,,No,CDMX,148400.0
2012,,Chrysler 200,,Si,CDMX,57400.0
2012,,Aveo,,Si,CDMX,45780.0
2018,,Corolla,,Si,CDMX,136500.0
2018,,GRAND I10,,Si,CDMX,96250.0
2019,,Kwid,,Si,EDOMEX,79100.0
2018,,Cavalier,,Si,EDOMEX,110110.0
2016,,Gol,,No,EDOMEX,65800.0
2018,,March,,No,,57400.0
2018,,Vento,,Si,CDMX,112700.0
2017,,March,,No,CDMX,84000.0
2017,,Sentra,,Si,EDOMEX,109900.0
2013,,Koleos,,Si,,87500.0
2015,,Matiz,,Si,Querétaro,43190.0
2015,,Mazda 3,,Si,EDOMEX,107100.0
2012,,Fusion,,Si,CDMX,60900.0
2016,,ELANTRA,,Si,CDMX,115500.0
2017,,Spark,,No,,64050.0
2016,,Sonic,,Si,CDMX,89600.0
2019,,Mazda 2,,Si,CDMX,130200.0
2019,,Versa,,Si,CDMX,100100.0
2012,,Journey,,Si,CDMX,91000.0
2016,,Fiesta,,Si,CDMX,87500.0
2017,,Attitude,,Si,CDMX,73500.0
2017,,FIT,,Si,CDMX,117600.0
2018,,Clase CLA,,Si,EDOMEX,233100.0
2017,,Trax,,Si,,119000.0
2012,,Tsuru,,Si,,45290.0
2023,,Taigun,,Si,Morelos,206500.0
2018,,Vitara,,Si,CDMX,154700.0
2015,,Vento,,No,EDOMEX,79800.0
2018,,GRAND I10,,Si,,94780.0
2021,,Insight,,Si,CDMX,263200.0
2019,,X Trail,,Si,CDMX,200900.0
2014,,Serie 3,,Si,CDMX,130200.0
2017,,Aveo,,Si,CDMX,69300.0
2013,,Swift,,Si,CDMX,67200.0
2019,,Versa,,Si,,105700.0
2020,,Vento,,No,EDOMEX,114100.0
2018,,ACCENT,,Si,,107520.0
2018,,BRV,,Si,,140700.0
2022,,Aveo,,Si,CDMX,114310.0
2018,,Serie 3,,Si,CDMX,195300.0
2019,,Duster,,Si,,117600.0
2018,,Attitude,,No,,91700.0
2021,,Versa,,Si,EDOMEX,125300.0
2020,,CRETA,,Si,EDOMEX,166320.0
2013,,Focus,,Si,CDMX,64400.0
2012,,Chrysler 200,,No,CDMX,60900.0
2022,,BRV,,Si,CDMX,218400.0
2015,,Odyssey,,Si,CDMX,178500.0
2018,,Vento,,Si,EDOMEX,93800.0
2012,,Tsuru,,Si,EDOMEX,43540.0
2015,,Ibiza,,Si,CDMX,80500.0
2019,,Versa,,Si,,115500.0
2019,,Expedition,,Si,CDMX,350000.0
2012,,RAV4,,Si,EDOMEX,102200.0
2016,,Spark,,Si,CDMX,60900.0
2020,,Aveo,,Si,Morelos,95690.0
2019,,Vento,,Si,CDMX,103600.0
2021,,Avanza,,Si,CDMX,156800.0
2020,,Mazda 3,,Si,EDOMEX,189700.0
2016,,Gol,,Si,Puebla,65800.0
2013,,Malibu,,Si,Puebla,97600.0
2018,,Ciaz,,Si,CDMX,95200.0
2014,,Cruze,,Si,EDOMEX,71200.0
2017,,Mirage,,Si,CDMX,71400.0
2014,,Journey,,Si,EDOMEX,102200.0
2019,,Aveo,,Si,Querétaro,104930.0
2016,,Vento,,No,Morelos,79800.0
2015,,Camry,,Si,EDOMEX,109200.0
2013,,Jetta Nuevo,,Si,EDOMEX,81900.0
2019,,Vento,,Si,Puebla,112000.0
2015,,Swift,,Si,CDMX,76300.0
2018,,Vento,,Si,Puebla,93800.0
2020,,Beat,,Si,CDMX,106400.0
2016,,FIT,,Si,CDMX,101500.0
2017,,ELANTRA,,Si,CDMX,130900.0
2018,,March,,Si,,84700.0
,,Kwid,,Si,CDMX,111300.0
2018,,Sentra,,Si,,127400.0
2012,,Smart,,No,CDMX,69300.0
2013,,RAV4,,Si,EDOMEX,125300.0
2017,,Civic,,Si,,145600.0
2015,,Duster,,No,CDMX,84700.0
2017,,Fluence,,Si,CDMX,98000.0
2013,,Serie 1,,Si,CDMX,93800.0
2012,,CX7,,Si,CDMX,86100.0
2017,,A3,,Si,CDMX,169400.0
2017,,Spark,,Si,,64820.0
2015,,Trax,,Si,,108500.0
2018,,Aveo,,Si,CDMX,97440.0
2013,,Civic,,Si,CDMX,93100.0
2017,,Spark,,Si,CDMX,90020.0
2018,,Doble Cabina,,Si,,165900.0
2016,,Ibiza,,Si,EDOMEX,110600.0
2023,,V-DRIVE,,No,,129500.0
2020,,Versa,,Si,,135100.0
2018,,Attitude,,Si,CDMX,82600.0
2015,,Aveo,,Si,,60620.0
2015,,Serie 1,,Si,EDOMEX,112700.0
2013,,Sentra,,Si,,82600.0
2018,,Attitude,,No,CDMX,82600.0
2019,,Explorer,,Si,EDOMEX,332000.0
2020,,Figo,,Si,CDMX,109900.0
2020,,Kwid,,Si,CDMX,91700.0
2017,,Grand Caravan,,Si,Puebla,154700.0
2013,,Matiz,,Si,CDMX,36890.0
2012,,Tiida,,Si,CDMX,52710.0
2017,,Sonic,,Si,CDMX,97300.0
2020,,KICKS,,No,EDOMEX,154700.0
2018,,Polo,,Si,CDMX,99400.0
2015,,Gol,,Si,CDMX,70000.0
2017,,Vitara,,Si,CDMX,133000.0
2019,,RIO,,Si,CDMX,125300.0
2017,,A3,,No,CDMX,177800.0
2015,,X Trail,,Si,,133000.0
2015,,Grand Cherokee,,Si,EDOMEX,228900.0
2015,,CR-V,,Si,CDMX,154000.0
2019,,Aveo,,No,CDMX,95690.0
2020,,Stepway,,Si,CDMX,124390.0
2012,,HD,,No,,143500.0
2013,,Cruze,,Si,CDMX,60200.0
2017,,Figo,,Si,CDMX,76440.0
2012,,Chevy,,Si,CDMX,38990.0
2018,,Stepway,,Si,CDMX,104440.0
2017,,Duster,,Si,,103600.0
,,Enclave,,No,CDMX,317100.0
2021,,Cavalier,,Si,CDMX,142100.0
2016,,Spark,,Si,CDMX,77700.0
2014,,Versa,,Si,CDMX,74900.0
2020,,Duster,,No,,126700.0
2017,,Aveo,,Si,EDOMEX,72800.0
2019,,KICKS,,Si,EDOMEX,149100.0
2019,,Yaris,,Si,,119700.0
2020,,Versa,,Si,,135100.0
2016,,500,,Si,CDMX,107100.0
2012,,F-150,,Si,,172900.0
2019,,Gol,,No,Puebla,101500.0
2012,,Beetle,,Si,Querétaro,86100.0
2018,,Vento,,Si,EDOMEX,94500.0
2017,,Sonic,,No,CDMX,102900.0
2018,,Compass,,No,CDMX,187600.0
2017,,TUCSON,,Si,,177800.0
2014,,Serie 3,,Si,CDMX,143500.0
2016,,Focus,,Si,CDMX,214200.0
2012,,Focus,,Si,Hidalgo,60900.0
2014,,Fiesta,,Si,Querétaro,71400.0
2018,,Vento,,Si,CDMX,95900.0
2022,,Xpander,,Si,CDMX,182700.0
